transaction_id,date,branch_id,employee_id,cashier_id,product_id,quantity,unit_price,discount_applied (%),discount_value,total_without_discount,total_after_discount,tax_amount,final_total_price,loyalty_points_earned,return_or_refund,transaction_type,customer_id,payment_method,payment_breakdown
TXN00137,2024-10-06 08:47:30,BR008,EMP089,EMP089,PROD048,8,1881.76,0,0.0,15054.08,15054.08,1129.06,16183.14,1618,No,Online,CUST0199,Online Payment,Online Payment: 16183.14
TXN00138,2023-11-19 21:32:19,BR001,EMP096,EMP096,PROD047,8,3303.86,0,0.0,26430.88,26430.88,1982.32,28413.2,2841,No,In-store,CUST0189,Online Payment,Online Payment: 28413.2
TXN00139,2023-09-27 04:26:11,BR001,EMP067,EMP067,PROD017,6,4938.88,0,0.0,29633.28,29633.28,2222.5,31855.78,3185,No,In-store,CUST0199,Cash,Cash: 31855.78
TXN00140,2024-09-02 20:50:32,BR006,EMP081,EMP081,PROD040,7,2098.38,0,0.0,14688.66,14688.66,1101.65,15790.31,1579,No,In-store,CUST0053,Cash,Cash: 15790.31
TXN00141,2024-03-27 09:10:22,BR005,EMP061,EMP061,PROD035,3,2407.42,15,1083.34,7222.26,6138.92,460.42,6599.34,659,No,Online,CUST0075,Online Payment,Online Payment: 6599.34
TXN00142,2024-12-05 09:19:58,BR002,EMP018,EMP018,PROD049,7,3386.15,0,0.0,23703.05,23703.05,1777.73,25480.78,2548,No,Mobile,CUST0033,Online Payment,Online Payment: 25480.78
TXN00143,2023-08-20 21:03:39,BR003,EMP088,EMP088,PROD021,4,215.15,15,129.09,860.6,731.51,54.86,786.37,78,No,Mobile,CUST0162,Card,Card: 786.37
TXN00144,2023-11-26 08:27:31,BR008,EMP006,EMP006,PROD041,2,1902.79,0,0.0,3805.58,3805.58,285.42,4091.0,409,No,Online,CUST0178,Card,Card: 4091.0
TXN00145,2024-02-22 00:32:53,BR006,EMP070,EMP070,PROD001,2,4133.39,5,413.34,8266.78,7853.44,589.01,8442.45,844,No,Mobile,CUST0092,Cash,Cash: 8442.45
TXN00146,2023-12-13 20:42:03,BR004,EMP057,EMP057,PROD014,8,1502.17,15,1802.6,12017.36,10214.76,766.11,10980.87,1098,No,Online,CUST0087,Online Payment,Online Payment: 10980.87
TXN00147,2024-04-22 16:23:36,BR008,EMP036,EMP036,PROD044,1,1160.01,0,0.0,1160.01,1160.01,87.0,1247.01,124,No,Online,CUST0005,Cash,Cash: 1247.01
TXN00148,2023-06-10 15:45:57,BR008,EMP085,EMP085,PROD001,7,4133.39,0,0.0,28933.73,28933.73,2170.03,31103.76,3110,No,In-store,CUST0167,Card,Card: 31103.76
TXN00149,2025-02-01 10:00:15,BR005,EMP035,EMP035,PROD042,6,4068.26,25,6102.39,24409.56,18307.17,1373.04,19680.21,1968,No,Mobile,CUST0167,Cash,"Cash: 10828.87, Card: 8851.34"
TXN00150,2024-08-24 20:08:37,BR004,EMP057,EMP057,PROD042,2,4068.26,0,0.0,8136.52,8136.52,610.24,8746.76,874,Yes,Online,CUST0020,Cash,Cash: 8746.76
TXN00151,2024-03-17 09:52:56,BR008,EMP006,EMP006,PROD001,6,4133.39,0,0.0,24800.34,24800.34,1860.03,26660.37,2666,No,Online,CUST0178,Cash,Cash: 26660.37
TXN00152,2023-08-04 18:37:07,BR007,EMP039,EMP039,PROD047,2,3303.86,0,0.0,6607.72,6607.72,495.58,7103.3,710,No,Online,CUST0036,Card,Card: 7103.3
TXN00153,2024-09-14 22:37:07,BR003,EMP088,EMP088,PROD044,3,1160.01,0,0.0,3480.03,3480.03,261.0,3741.03,374,No,In-store,CUST0157,Online Payment,Online Payment: 3741.03
TXN00154,2023-11-07 17:21:11,BR004,EMP019,EMP019,PROD027,10,4551.47,0,0.0,45514.7,45514.7,3413.6,48928.3,4892,No,In-store,CUST0026,Cash,Cash: 48928.3
TXN00155,2024-05-10 21:11:38,BR007,EMP069,EMP069,PROD028,6,721.54,0,0.0,4329.24,4329.24,324.69,4653.93,465,No,Mobile,CUST0022,Cash,Cash: 4653.93
TXN00156,2024-05-18 23:41:49,BR005,EMP061,EMP061,PROD002,5,3145.77,0,0.0,15728.85,15728.85,1179.66,16908.51,1690,No,Mobile,CUST0049,Online Payment,Online Payment: 16908.51
TXN00157,2024-06-23 20:13:02,BR001,EMP096,EMP096,PROD016,8,3207.63,25,6415.26,25661.04,19245.78,1443.43,20689.21,2068,No,Online,CUST0164,Online Payment,"Cash: 13561.57, Card: 7127.64"
TXN00158,2023-02-17 07:41:06,BR006,EMP054,EMP054,PROD009,7,1961.09,5,686.38,13727.63,13041.25,978.09,14019.34,1401,No,Mobile,CUST0045,Card,Card: 14019.34
TXN00159,2024-09-28 07:25:20,BR002,EMP001,EMP001,PROD038,2,674.65,0,0.0,1349.3,1349.3,101.2,1450.5,145,No,In-store,CUST0016,Card,Card: 1450.5
TXN00160,2024-06-10 04:08:48,BR007,EMP069,EMP069,PROD045,7,4874.01,0,0.0,34118.07,34118.07,2558.86,36676.93,3667,No,Mobile,CUST0158,Cash,Cash: 36676.93
TXN00161,2023-10-06 15:49:22,BR002,EMP094,EMP094,PROD014,3,1502.17,15,675.98,4506.51,3830.53,287.29,4117.82,411,No,Mobile,CUST0196,Online Payment,Online Payment: 4117.82
TXN00162,2023-03-31 07:12:51,BR005,EMP061,EMP061,PROD028,4,721.54,0,0.0,2886.16,2886.16,216.46,3102.62,310,No,Online,CUST0030,Card,Card: 3102.62
TXN00163,2023-03-22 16:32:51,BR005,EMP061,EMP061,PROD048,3,1881.76,0,0.0,5645.28,5645.28,423.4,6068.68,606,Yes,In-store,CUST0180,Cash,Cash: 6068.68
TXN00164,2023-11-04 05:47:30,BR005,EMP035,EMP035,PROD024,3,4837.99,0,0.0,14513.97,14513.97,1088.55,15602.52,1560,No,In-store,CUST0198,Cash,Cash: 15602.52
TXN00165,2024-01-07 09:55:47,BR005,EMP061,EMP061,PROD005,5,4181.88,0,0.0,20909.4,20909.4,1568.21,22477.61,2247,No,Mobile,CUST0093,Cash,Cash: 22477.61
TXN00166,2024-04-23 06:15:47,BR003,EMP086,EMP086,PROD011,5,1725.88,0,0.0,8629.4,8629.4,647.21,9276.61,927,No,Mobile,CUST0186,Cash,Cash: 9276.61
TXN00167,2024-03-09 03:55:23,BR001,EMP025,EMP025,PROD001,4,4133.39,0,0.0,16533.56,16533.56,1240.02,17773.58,1777,No,Online,CUST0039,Cash,Cash: 17773.58
TXN00168,2024-12-04 23:25:20,BR001,EMP090,EMP090,PROD046,7,193.32,0,0.0,1353.24,1353.24,101.49,1454.73,145,No,Online,CUST0185,Card,Card: 1454.73
TXN00169,2023-04-09 10:39:35,BR006,EMP002,EMP002,PROD033,1,4938.26,0,0.0,4938.26,4938.26,370.37,5308.63,530,No,Mobile,CUST0012,Card,"Cash: 2580.19, Card: 2728.44"
TXN00170,2023-09-15 05:19:16,BR005,EMP046,EMP046,PROD006,9,4326.93,20,7788.47,38942.37,31153.9,2336.54,33490.44,3349,Yes,In-store,CUST0075,Online Payment,Online Payment: 33490.44
TXN00171,2024-09-04 09:26:07,BR004,EMP057,EMP057,PROD024,10,4837.99,0,0.0,48379.9,48379.9,3628.49,52008.39,5200,No,In-store,CUST0188,Online Payment,Online Payment: 52008.39
TXN00172,2023-08-17 08:14:09,BR003,EMP023,EMP023,PROD027,1,4551.47,0,0.0,4551.47,4551.47,341.36,4892.83,489,No,Mobile,CUST0178,Cash,Cash: 4892.83
TXN00173,2023-02-09 01:59:38,BR007,EMP069,EMP069,PROD007,4,2920.62,0,0.0,11682.48,11682.48,876.19,12558.67,1255,No,In-store,CUST0037,Online Payment,Online Payment: 12558.67
TXN00174,2023-03-14 01:05:59,BR004,EMP082,EMP082,PROD027,6,4551.47,0,0.0,27308.82,27308.82,2048.16,29356.98,2935,No,In-store,CUST0149,Cash,Cash: 29356.98
TXN00175,2024-06-16 21:18:03,BR007,EMP039,EMP039,PROD038,10,674.65,0,0.0,6746.5,6746.5,505.99,7252.49,725,No,In-store,CUST0061,Card,Card: 7252.49
TXN00176,2023-10-10 14:55:53,BR007,EMP069,EMP069,PROD021,8,215.15,15,258.18,1721.2,1463.02,109.73,1572.75,157,No,In-store,CUST0035,Online Payment,Online Payment: 1572.75
TXN00177,2023-05-01 00:20:34,BR003,EMP086,EMP086,PROD030,6,4905.59,10,2943.35,29433.54,26490.19,1986.76,28476.95,2847,No,Online,CUST0198,Cash,Cash: 28476.95
TXN00178,2024-02-02 20:08:46,BR005,EMP035,EMP035,PROD006,3,4326.93,20,2596.16,12980.79,10384.63,778.85,11163.48,1116,No,Mobile,CUST0155,Cash,Cash: 11163.48
TXN00179,2024-12-04 06:25:22,BR006,EMP027,EMP027,PROD006,4,4326.93,20,3461.54,17307.72,13846.18,1038.46,14884.64,1488,No,In-store,CUST0174,Card,Card: 14884.64
TXN00180,2023-06-22 23:52:09,BR001,EMP067,EMP067,PROD029,9,3097.48,0,0.0,27877.32,27877.32,2090.8,29968.12,2996,No,In-store,CUST0036,Cash,"Cash: 18944.32, Card: 11023.8"
TXN00181,2023-07-30 14:29:27,BR003,EMP023,EMP023,PROD026,6,3116.76,0,0.0,18700.56,18700.56,1402.54,20103.1,2010,No,Online,CUST0020,Cash,Cash: 20103.1
TXN00182,2023-07-11 13:04:23,BR008,EMP026,EMP026,PROD006,6,4326.93,0,0.0,25961.58,25961.58,1947.12,27908.7,2790,No,Online,CUST0013,Cash,Cash: 27908.7
TXN00183,2024-01-10 09:21:35,BR007,EMP069,EMP069,PROD002,7,3145.77,10,2202.04,22020.39,19818.35,1486.38,21304.73,2130,No,In-store,CUST0048,Card,Card: 21304.73
TXN00184,2024-12-25 02:57:10,BR003,EMP023,EMP023,PROD040,10,2098.38,0,0.0,20983.8,20983.8,1573.79,22557.59,2255,No,Online,CUST0106,Online Payment,Online Payment: 22557.59
TXN00185,2023-04-17 01:59:16,BR005,EMP046,EMP046,PROD009,7,1961.09,0,0.0,13727.63,13727.63,1029.57,14757.2,1475,No,Mobile,CUST0064,Online Payment,Online Payment: 14757.2
TXN00186,2024-04-05 05:14:05,BR001,EMP067,EMP067,PROD046,6,193.32,10,115.99,1159.92,1043.93,78.29,1122.22,112,No,Online,CUST0089,Online Payment,Online Payment: 1122.22
TXN00187,2023-12-06 14:41:29,BR005,EMP035,EMP035,PROD002,6,3145.77,0,0.0,18874.62,18874.62,1415.6,20290.22,2029,No,Online,CUST0015,Card,Card: 20290.22
TXN00188,2024-09-25 13:42:49,BR004,EMP019,EMP019,PROD007,4,2920.62,0,0.0,11682.48,11682.48,876.19,12558.67,1255,No,Mobile,CUST0015,Cash,Cash: 12558.67
TXN00189,2024-10-19 07:10:46,BR007,EMP069,EMP069,PROD012,3,3152.66,0,0.0,9457.98,9457.98,709.35,10167.33,1016,No,Mobile,CUST0179,Card,Card: 10167.33
TXN00190,2023-03-01 20:32:53,BR006,EMP070,EMP070,PROD037,3,4244.13,0,0.0,12732.39,12732.39,954.93,13687.32,1368,No,Online,CUST0139,Card,Card: 13687.32
TXN00191,2023-03-09 10:26:06,BR002,EMP001,EMP001,PROD015,10,916.59,0,0.0,9165.9,9165.9,687.44,9853.34,985,Yes,Online,CUST0001,Card,Card: 9853.34
TXN00192,2023-07-14 10:18:28,BR003,EMP086,EMP086,PROD046,3,193.32,10,58.0,579.96,521.96,39.15,561.11,56,No,In-store,CUST0151,Online Payment,Online Payment: 561.11
TXN00193,2024-10-01 09:58:39,BR002,EMP094,EMP094,PROD024,2,4837.99,0,0.0,9675.98,9675.98,725.7,10401.68,1040,No,Mobile,CUST0102,Online Payment,Online Payment: 10401.68
TXN00194,2023-09-30 08:02:59,BR006,EMP027,EMP027,PROD011,7,1725.88,25,3020.29,12081.16,9060.87,679.57,9740.44,974,No,In-store,CUST0182,Online Payment,Online Payment: 9740.44
TXN00195,2025-01-29 09:40:09,BR006,EMP027,EMP027,PROD043,10,4347.06,0,0.0,43470.6,43470.6,3260.3,46730.9,4673,No,Mobile,CUST0177,Card,Card: 46730.9
TXN00196,2024-08-27 01:08:00,BR001,EMP091,EMP091,PROD037,7,4244.13,0,0.0,29708.91,29708.91,2228.17,31937.08,3193,No,Online,CUST0157,Cash,Cash: 31937.08
TXN00197,2023-04-29 19:29:42,BR008,EMP026,EMP026,PROD022,2,4388.48,0,0.0,8776.96,8776.96,658.27,9435.23,943,No,Online,CUST0043,Online Payment,Online Payment: 9435.23
TXN00198,2023-04-17 20:42:44,BR006,EMP068,EMP068,PROD001,5,4133.39,0,0.0,20666.95,20666.95,1550.02,22216.97,2221,No,In-store,CUST0090,Card,Card: 22216.97
TXN00199,2024-08-20 12:13:20,BR001,EMP025,EMP025,PROD025,8,3380.5,10,2704.4,27044.0,24339.6,1825.47,26165.07,2616,No,Online,CUST0127,Card,Card: 26165.07
TXN00200,2023-11-26 11:43:32,BR002,EMP087,EMP087,PROD037,4,4244.13,0,0.0,16976.52,16976.52,1273.24,18249.76,1824,No,In-store,CUST0076,Cash,Cash: 18249.76
TXN00201,2023-04-30 06:57:22,BR002,EMP049,EMP049,PROD011,7,1725.88,0,0.0,12081.16,12081.16,906.09,12987.25,1298,No,Mobile,CUST0024,Card,Card: 12987.25
TXN00202,2024-05-29 13:54:23,BR008,EMP006,EMP006,PROD028,3,721.54,25,541.15,2164.62,1623.46,121.76,1745.22,174,No,In-store,CUST0085,Cash,Cash: 1745.22
TXN00203,2023-12-22 20:16:09,BR005,EMP061,EMP061,PROD019,5,4557.55,0,0.0,22787.75,22787.75,1709.08,24496.83,2449,No,Online,CUST0147,Online Payment,Online Payment: 24496.83
TXN00204,2023-06-07 05:51:49,BR001,EMP063,EMP063,PROD001,7,4133.39,0,0.0,28933.73,28933.73,2170.03,31103.76,3110,No,Mobile,CUST0161,Online Payment,Online Payment: 31103.76
TXN00205,2023-04-24 06:42:23,BR001,EMP038,EMP038,PROD011,5,1725.88,0,0.0,8629.4,8629.4,647.21,9276.61,927,No,In-store,CUST0079,Card,Card: 9276.61
TXN00206,2025-01-03 00:27:54,BR005,EMP035,EMP035,PROD042,9,4068.26,25,9153.59,36614.34,27460.76,2059.56,29520.32,2952,No,Online,CUST0095,Cash,Cash: 29520.32
TXN00207,2023-08-31 10:55:56,BR008,EMP085,EMP085,PROD017,4,4938.88,10,1975.55,19755.52,17779.97,1333.5,19113.47,1911,No,In-store,CUST0193,Online Payment,Online Payment: 19113.47
TXN00208,2023-04-15 12:26:23,BR006,EMP070,EMP070,PROD027,10,4551.47,0,0.0,45514.7,45514.7,3413.6,48928.3,4892,No,Online,CUST0134,Card,Card: 48928.3
TXN00209,2024-07-25 14:36:51,BR008,EMP089,EMP089,PROD016,8,3207.63,25,6415.26,25661.04,19245.78,1443.43,20689.21,2068,No,Mobile,CUST0009,Online Payment,Online Payment: 20689.21
TXN00210,2024-03-15 08:54:51,BR003,EMP023,EMP023,PROD049,8,3386.15,0,0.0,27089.2,27089.2,2031.69,29120.89,2912,No,In-store,CUST0055,Cash,Cash: 29120.89
TXN00211,2024-01-02 19:01:11,BR002,EMP077,EMP077,PROD013,3,3746.49,25,2809.87,11239.47,8429.6,632.22,9061.82,906,No,Mobile,CUST0018,Cash,Cash: 9061.82
TXN00212,2023-12-13 13:58:25,BR006,EMP054,EMP054,PROD034,8,2964.82,0,0.0,23718.56,23718.56,1778.89,25497.45,2549,No,Mobile,CUST0151,Online Payment,Online Payment: 25497.45
TXN00213,2023-05-06 08:14:34,BR007,EMP039,EMP039,PROD010,10,543.57,0,0.0,5435.7,5435.7,407.68,5843.38,584,No,Mobile,CUST0200,Cash,Cash: 5843.38
TXN00214,2024-12-12 17:39:02,BR006,EMP068,EMP068,PROD017,7,4938.88,10,3457.22,34572.16,31114.94,2333.62,33448.56,3344,No,Online,CUST0010,Cash,Cash: 33448.56
TXN00215,2023-05-30 16:20:52,BR007,EMP039,EMP039,PROD026,6,3116.76,0,0.0,18700.56,18700.56,1402.54,20103.1,2010,No,Online,CUST0069,Card,"Cash: 12603.73, Card: 7499.37"
TXN00216,2023-10-01 08:05:36,BR005,EMP046,EMP046,PROD032,2,4074.61,0,0.0,8149.22,8149.22,611.19,8760.41,876,No,Mobile,CUST0114,Card,Card: 8760.41
TXN00217,2023-12-28 15:56:47,BR002,EMP028,EMP028,PROD029,4,3097.48,15,1858.49,12389.92,10531.43,789.86,11321.29,1132,No,Mobile,CUST0096,Cash,Cash: 11321.29
TXN00218,2023-06-11 10:12:03,BR002,EMP047,EMP047,PROD046,9,193.32,10,173.99,1739.88,1565.89,117.44,1683.33,168,No,Mobile,CUST0146,Cash,Cash: 1683.33
TXN00219,2024-12-18 17:17:15,BR004,EMP017,EMP017,PROD016,1,3207.63,25,801.91,3207.63,2405.72,180.43,2586.15,258,No,Online,CUST0181,Cash,Cash: 2586.15
TXN00220,2024-11-08 14:00:34,BR008,EMP089,EMP089,PROD026,2,3116.76,0,0.0,6233.52,6233.52,467.51,6701.03,670,No,Online,CUST0153,Card,Card: 6701.03
TXN00221,2024-12-15 01:40:38,BR008,EMP089,EMP089,PROD036,6,3649.85,25,5474.77,21899.1,16424.32,1231.82,17656.14,1765,No,Online,CUST0192,Online Payment,"Cash: 5490.71, Card: 12165.43"
TXN00222,2023-03-18 12:18:08,BR003,EMP088,EMP088,PROD050,4,613.4,0,0.0,2453.6,2453.6,184.02,2637.62,263,No,Mobile,CUST0053,Card,Card: 2637.62
TXN00223,2024-03-12 14:59:43,BR001,EMP096,EMP096,PROD050,1,613.4,25,153.35,613.4,460.05,34.5,494.55,49,No,Mobile,CUST0045,Online Payment,Online Payment: 494.55
TXN00224,2023-07-31 18:06:55,BR005,EMP061,EMP061,PROD020,5,3123.41,25,3904.26,15617.05,11712.79,878.46,12591.25,1259,No,Online,CUST0118,Card,Card: 12591.25
TXN00225,2023-09-30 15:07:56,BR007,EMP039,EMP039,PROD001,9,4133.39,5,1860.03,37200.51,35340.48,2650.54,37991.02,3799,No,Mobile,CUST0156,Card,Card: 37991.02
TXN00226,2023-05-02 21:57:15,BR008,EMP006,EMP006,PROD022,5,4388.48,10,2194.24,21942.4,19748.16,1481.11,21229.27,2122,No,Online,CUST0168,Online Payment,Online Payment: 21229.27
TXN00227,2024-06-27 22:57:17,BR005,EMP035,EMP035,PROD010,9,543.57,0,0.0,4892.13,4892.13,366.91,5259.04,525,No,Mobile,CUST0104,Online Payment,Online Payment: 5259.04
TXN00228,2023-05-27 15:12:53,BR001,EMP091,EMP091,PROD032,5,4074.61,20,4074.61,20373.05,16298.44,1222.38,17520.82,1752,No,Online,CUST0100,Online Payment,"Cash: 10218.63, Card: 7302.19"
TXN00229,2024-04-27 06:23:00,BR004,EMP044,EMP044,PROD047,4,3303.86,5,660.77,13215.44,12554.67,941.6,13496.27,1349,No,Mobile,CUST0092,Online Payment,Online Payment: 13496.27
TXN00230,2023-06-19 23:31:14,BR003,EMP086,EMP086,PROD007,8,2920.62,0,0.0,23364.96,23364.96,1752.37,25117.33,2511,No,Mobile,CUST0144,Cash,Cash: 25117.33
TXN00231,2025-01-06 16:20:03,BR006,EMP081,EMP081,PROD006,4,4326.93,20,3461.54,17307.72,13846.18,1038.46,14884.64,1488,No,Online,CUST0108,Card,Card: 14884.64
TXN00232,2024-05-07 18:34:07,BR005,EMP046,EMP046,PROD008,8,2303.96,0,0.0,18431.68,18431.68,1382.38,19814.06,1981,No,Mobile,CUST0149,Online Payment,"Cash: 12993.47, Card: 6820.59"
TXN00233,2024-03-02 16:18:51,BR002,EMP077,EMP077,PROD034,5,2964.82,25,3706.03,14824.1,11118.08,833.86,11951.94,1195,No,In-store,CUST0036,Cash,Cash: 11951.94
TXN00234,2024-04-25 05:11:30,BR008,EMP026,EMP026,PROD021,3,215.15,0,0.0,645.45,645.45,48.41,693.86,69,No,Mobile,CUST0046,Card,Card: 693.86
TXN00235,2023-02-11 14:36:20,BR008,EMP036,EMP036,PROD014,3,1502.17,0,0.0,4506.51,4506.51,337.99,4844.5,484,No,In-store,CUST0034,Online Payment,Online Payment: 4844.5
TXN00236,2024-01-07 11:31:01,BR007,EMP069,EMP069,PROD031,7,4856.91,0,0.0,33998.37,33998.37,2549.88,36548.25,3654,No,In-store,CUST0188,Card,Card: 36548.25
TXN00237,2024-12-31 18:56:38,BR006,EMP070,EMP070,PROD013,1,3746.49,0,0.0,3746.49,3746.49,280.99,4027.48,402,No,In-store,CUST0058,Online Payment,Online Payment: 4027.48
TXN00238,2023-10-08 08:33:40,BR003,EMP023,EMP023,PROD025,9,3380.5,10,3042.45,30424.5,27382.05,2053.65,29435.7,2943,No,In-store,CUST0077,Card,Card: 29435.7
TXN00239,2024-03-18 01:37:07,BR006,EMP068,EMP068,PROD044,3,1160.01,10,348.0,3480.03,3132.03,234.9,3366.93,336,No,Online,CUST0092,Cash,Cash: 3366.93
TXN00240,2025-01-12 08:28:24,BR007,EMP039,EMP039,PROD015,4,916.59,0,0.0,3666.36,3666.36,274.98,3941.34,394,No,In-store,CUST0151,Online Payment,Online Payment: 3941.34
TXN00241,2023-11-19 16:29:58,BR001,EMP067,EMP067,PROD041,5,1902.79,0,0.0,9513.95,9513.95,713.55,10227.5,1022,No,In-store,CUST0170,Cash,Cash: 10227.5
TXN00242,2023-02-23 06:45:10,BR001,EMP091,EMP091,PROD008,7,2303.96,15,2419.16,16127.72,13708.56,1028.14,14736.7,1473,No,Mobile,CUST0065,Card,Card: 14736.7
TXN00243,2023-07-17 13:26:33,BR001,EMP063,EMP063,PROD027,2,4551.47,0,0.0,9102.94,9102.94,682.72,9785.66,978,No,Mobile,CUST0036,Card,Card: 9785.66
TXN00244,2023-04-30 10:28:58,BR002,EMP047,EMP047,PROD008,2,2303.96,15,691.19,4607.92,3916.73,293.75,4210.48,421,No,In-store,CUST0200,Card,Card: 4210.48
TXN00245,2023-07-14 14:12:01,BR006,EMP081,EMP081,PROD027,5,4551.47,0,0.0,22757.35,22757.35,1706.8,24464.15,2446,No,Online,CUST0054,Online Payment,Online Payment: 24464.15
TXN00246,2023-10-22 17:38:16,BR004,EMP017,EMP017,PROD001,2,4133.39,0,0.0,8266.78,8266.78,620.01,8886.79,888,No,Mobile,CUST0127,Cash,Cash: 8886.79
TXN00247,2024-10-05 10:09:42,BR002,EMP010,EMP010,PROD017,4,4938.88,10,1975.55,19755.52,17779.97,1333.5,19113.47,1911,No,Online,CUST0068,Card,"Cash: 11951.11, Card: 7162.36"
TXN00248,2024-12-17 21:53:55,BR001,EMP096,EMP096,PROD019,6,4557.55,5,1367.27,27345.3,25978.04,1948.35,27926.39,2792,No,In-store,CUST0025,Cash,"Cash: 9923.86, Card: 18002.53"
TXN00249,2024-06-24 15:23:47,BR003,EMP086,EMP086,PROD023,8,3745.47,5,1498.19,29963.76,28465.57,2134.92,30600.49,3060,No,In-store,CUST0096,Card,Card: 30600.49
TXN00250,2023-12-16 05:46:26,BR007,EMP069,EMP069,PROD018,7,1826.85,25,3196.99,12787.95,9590.96,719.32,10310.28,1031,No,Mobile,CUST0043,Cash,Cash: 10310.28
TXN00251,2024-08-25 04:01:27,BR001,EMP096,EMP096,PROD011,2,1725.88,25,862.94,3451.76,2588.82,194.16,2782.98,278,No,Online,CUST0146,Online Payment,Online Payment: 2782.98
TXN00252,2024-05-27 18:37:45,BR007,EMP069,EMP069,PROD040,1,2098.38,0,0.0,2098.38,2098.38,157.38,2255.76,225,No,Online,CUST0029,Card,Card: 2255.76
TXN00253,2023-03-29 03:24:33,BR005,EMP061,EMP061,PROD021,1,215.15,0,0.0,215.15,215.15,16.14,231.29,23,No,Mobile,CUST0087,Online Payment,Online Payment: 231.29
TXN00254,2024-08-05 02:30:03,BR002,EMP077,EMP077,PROD043,4,4347.06,0,0.0,17388.24,17388.24,1304.12,18692.36,1869,No,Mobile,CUST0165,Card,Card: 18692.36
TXN00255,2024-11-10 20:39:26,BR001,EMP025,EMP025,PROD042,3,4068.26,25,3051.2,12204.78,9153.59,686.52,9840.11,984,No,In-store,CUST0020,Card,Card: 9840.11
TXN00256,2023-10-22 23:03:59,BR005,EMP035,EMP035,PROD033,4,4938.26,0,0.0,19753.04,19753.04,1481.48,21234.52,2123,No,In-store,CUST0021,Card,Card: 21234.52
TXN00257,2024-04-28 00:53:06,BR008,EMP006,EMP006,PROD032,8,4074.61,20,6519.38,32596.88,26077.5,1955.81,28033.31,2803,No,Online,CUST0191,Online Payment,"Cash: 12933.89, Card: 15099.42"
TXN00258,2023-03-07 18:41:43,BR001,EMP096,EMP096,PROD006,10,4326.93,20,8653.86,43269.3,34615.44,2596.16,37211.6,3721,No,Mobile,CUST0053,Online Payment,Online Payment: 37211.6
TXN00259,2023-10-30 16:43:21,BR006,EMP002,EMP002,PROD015,8,916.59,15,1099.91,7332.72,6232.81,467.46,6700.27,670,No,Mobile,CUST0154,Card,Card: 6700.27
TXN00260,2023-11-17 03:02:27,BR008,EMP006,EMP006,PROD007,4,2920.62,0,0.0,11682.48,11682.48,876.19,12558.67,1255,No,Mobile,CUST0075,Online Payment,Online Payment: 12558.67
TXN00261,2024-08-06 06:45:31,BR002,EMP001,EMP001,PROD011,8,1725.88,0,0.0,13807.04,13807.04,1035.53,14842.57,1484,No,Mobile,CUST0185,Card,Card: 14842.57
TXN00262,2024-05-27 09:50:31,BR004,EMP019,EMP019,PROD008,7,2303.96,0,0.0,16127.72,16127.72,1209.58,17337.3,1733,No,In-store,CUST0184,Card,Card: 17337.3
TXN00263,2023-12-26 21:01:37,BR001,EMP091,EMP091,PROD044,10,1160.01,0,0.0,11600.1,11600.1,870.01,12470.11,1247,No,Online,CUST0118,Online Payment,Online Payment: 12470.11
TXN00264,2024-03-05 13:39:49,BR003,EMP086,EMP086,PROD001,9,4133.39,0,0.0,37200.51,37200.51,2790.04,39990.55,3999,No,Online,CUST0150,Card,Card: 39990.55
TXN00265,2024-10-06 15:09:14,BR003,EMP088,EMP088,PROD038,3,674.65,0,0.0,2023.95,2023.95,151.8,2175.75,217,No,Mobile,CUST0154,Online Payment,Online Payment: 2175.75
TXN00266,2024-03-05 12:02:00,BR007,EMP069,EMP069,PROD039,4,3046.86,20,2437.49,12187.44,9749.95,731.25,10481.2,1048,No,Online,CUST0076,Card,Card: 10481.2
TXN00267,2023-05-26 06:36:06,BR007,EMP069,EMP069,PROD045,9,4874.01,20,8773.22,43866.09,35092.87,2631.97,37724.84,3772,No,Mobile,CUST0162,Cash,Cash: 37724.84
TXN00268,2024-06-06 18:04:00,BR005,EMP061,EMP061,PROD023,3,3745.47,0,0.0,11236.41,11236.41,842.73,12079.14,1207,No,Mobile,CUST0164,Card,Card: 12079.14
TXN00269,2024-09-20 20:36:50,BR006,EMP070,EMP070,PROD031,10,4856.91,5,2428.45,48569.1,46140.64,3460.55,49601.19,4960,No,Mobile,CUST0074,Card,Card: 49601.19
TXN00270,2024-03-19 23:07:58,BR002,EMP001,EMP001,PROD025,3,3380.5,0,0.0,10141.5,10141.5,760.61,10902.11,1090,No,In-store,CUST0069,Cash,Cash: 10902.11
TXN00271,2024-07-22 18:03:31,BR005,EMP035,EMP035,PROD004,5,2334.17,0,0.0,11670.85,11670.85,875.31,12546.16,1254,No,In-store,CUST0092,Card,Card: 12546.16
TXN00272,2024-12-13 04:05:30,BR004,EMP082,EMP082,PROD025,4,3380.5,10,1352.2,13522.0,12169.8,912.73,13082.53,1308,No,In-store,CUST0098,Card,Card: 13082.53
TXN00273,2024-10-12 02:12:12,BR006,EMP070,EMP070,PROD004,1,2334.17,25,583.54,2334.17,1750.63,131.3,1881.93,188,No,Online,CUST0058,Online Payment,Online Payment: 1881.93
TXN00274,2024-06-24 23:28:56,BR006,EMP070,EMP070,PROD035,10,2407.42,0,0.0,24074.2,24074.2,1805.57,25879.77,2587,No,In-store,CUST0076,Card,Card: 25879.77
